,date,value,year,month,day_of_year,rolling_avg_30d
795,2024-08-28T00:00:00.000,14.97,2024,August,241,14.925
796,2024-08-28T06:00:00.000,14.96,2024,August,241,14.927666666666665
797,2024-08-28T12:00:00.000,14.98,2024,August,241,14.931000000000001
798,2024-08-28T18:00:00.000,14.97,2024,August,241,14.933666666666666
799,2024-08-29T00:00:00.000,14.97,2024,August,242,14.936333333333334
800,2024-08-29T06:00:00.000,14.97,2024,August,242,14.938666666666666
801,2024-08-29T12:00:00.000,14.98,2024,August,242,14.941333333333334
802,2024-08-29T18:00:00.000,14.98,2024,August,242,14.943666666666667
803,2024-08-30T00:00:00.000,14.98,2024,August,243,14.946
804,2024-08-30T06:00:00.000,14.98,2024,August,243,14.948333333333332
805,2024-08-30T12:00:00.000,14.97,2024,August,243,14.950333333333335
806,2024-08-30T18:00:00.000,14.98,2024,August,243,14.952666666666666
807,2024-08-31T00:00:00.000,14.97,2024,August,244,14.954666666666668
808,2024-08-31T06:00:00.000,14.98,2024,August,244,14.956666666666667
809,2024-08-31T12:00:00.000,14.97,2024,August,244,14.958666666666666
810,2024-08-31T18:00:00.000,14.97,2024,August,244,14.960666666666668
811,2024-09-01T00:00:00.000,14.97,2024,September,245,14.962333333333333
812,2024-09-01T06:00:00.000,14.97,2024,September,245,14.963666666666667
813,2024-09-01T12:00:00.000,14.96,2024,September,245,14.964666666666666
814,2024-09-01T18:00:00.000,14.96,2024,September,245,14.965666666666666
815,2024-09-02T00:00:00.000,14.97,2024,September,246,14.967000000000002
816,2024-09-02T06:00:00.000,14.96,2024,September,246,14.967666666666668
817,2024-09-02T12:00:00.000,14.96,2024,September,246,14.968
818,2024-09-02T18:00:00.000,14.96,2024,September,246,14.968333333333334
819,2024-09-03T00:00:00.000,14.96,2024,September,247,14.968666666666667
820,2024-09-03T06:00:00.000,14.95,2024,September,247,14.96866666666667
821,2024-09-03T12:00:00.000,14.95,2024,September,247,14.968
822,2024-09-03T18:00:00.000,14.95,2024,September,247,14.967666666666668
823,2024-09-04T00:00:00.000,14.95,2024,September,248,14.967
824,2024-09-04T06:00:00.000,14.94,2024,September,248,14.966333333333333
825,2024-09-04T12:00:00.000,14.94,2024,September,248,14.965333333333332
826,2024-09-04T18:00:00.000,14.94,2024,September,248,14.964666666666666
827,2024-09-05T00:00:00.000,14.94,2024,September,249,14.963333333333333
828,2024-09-05T06:00:00.000,14.94,2024,September,249,14.962333333333333
829,2024-09-05T12:00:00.000,14.93,2024,September,249,14.961
830,2024-09-05T18:00:00.000,14.94,2024,September,249,14.96
831,2024-09-06T00:00:00.000,14.93,2024,September,250,14.958333333333334
832,2024-09-06T06:00:00.000,14.93,2024,September,250,14.956666666666667
833,2024-09-06T12:00:00.000,14.92,2024,September,250,14.954666666666668
834,2024-09-06T18:00:00.000,14.93,2024,September,250,14.953000000000001
835,2024-09-07T00:00:00.000,14.93,2024,September,251,14.951666666666664
836,2024-09-07T06:00:00.000,14.92,2024,September,251,14.949666666666667
837,2024-09-07T12:00:00.000,14.91,2024,September,251,14.947666666666667
838,2024-09-07T18:00:00.000,14.92,2024,September,251,14.945666666666666
839,2024-09-08T00:00:00.000,14.92,2024,September,252,14.943999999999999
840,2024-09-08T06:00:00.000,14.92,2024,September,252,14.942333333333334
841,2024-09-08T12:00:00.000,14.91,2024,September,252,14.940333333333333
842,2024-09-08T18:00:00.000,14.92,2024,September,252,14.938666666666666
843,2024-09-09T00:00:00.000,14.91,2024,September,253,14.937000000000001
844,2024-09-09T06:00:00.000,14.91,2024,September,253,14.935333333333334
845,2024-09-09T12:00:00.000,14.9,2024,September,253,14.933
846,2024-09-09T18:00:00.000,14.91,2024,September,253,14.931333333333333
847,2024-09-10T00:00:00.000,14.91,2024,September,254,14.929666666666666
848,2024-09-10T06:00:00.000,14.91,2024,September,254,14.927999999999999
849,2024-09-10T12:00:00.000,14.9,2024,September,254,14.926
850,2024-09-10T18:00:00.000,14.91,2024,September,254,14.924666666666665
851,2024-09-11T00:00:00.000,14.91,2024,September,255,14.923333333333334
852,2024-09-11T06:00:00.000,14.91,2024,September,255,14.921999999999999
853,2024-09-11T12:00:00.000,14.9,2024,September,255,14.920333333333334
854,2024-09-11T18:00:00.000,14.9,2024,September,255,14.919
855,2024-09-12T00:00:00.000,14.9,2024,September,256,14.917666666666667
856,2024-09-12T06:00:00.000,14.91,2024,September,256,14.916666666666666
857,2024-09-12T12:00:00.000,14.89,2024,September,256,14.915
858,2024-09-12T18:00:00.000,14.9,2024,September,256,14.913666666666668
859,2024-09-13T00:00:00.000,14.89,2024,September,257,14.912333333333333
860,2024-09-13T06:00:00.000,14.9,2024,September,257,14.911000000000001
861,2024-09-13T12:00:00.000,14.89,2024,September,257,14.909666666666668
862,2024-09-13T18:00:00.000,14.89,2024,September,257,14.908333333333333
863,2024-09-14T00:00:00.000,14.88,2024,September,258,14.907
864,2024-09-14T06:00:00.000,14.89,2024,September,258,14.905666666666665
865,2024-09-14T12:00:00.000,14.87,2024,September,258,14.903666666666668
866,2024-09-14T18:00:00.000,14.88,2024,September,258,14.902333333333333
867,2024-09-15T00:00:00.000,14.88,2024,September,259,14.901333333333332
868,2024-09-15T06:00:00.000,14.88,2024,September,259,14.900000000000002
869,2024-09-15T12:00:00.000,14.87,2024,September,259,14.898333333333333
870,2024-09-15T18:00:00.000,14.88,2024,September,259,14.897
871,2024-09-16T00:00:00.000,14.88,2024,September,260,14.896000000000003
872,2024-09-16T06:00:00.000,14.88,2024,September,260,14.894666666666668
873,2024-09-16T12:00:00.000,14.87,2024,September,260,14.893333333333334
874,2024-09-16T18:00:00.000,14.87,2024,September,260,14.892000000000001
875,2024-09-17T00:00:00.000,14.87,2024,September,261,14.890999999999998
876,2024-09-17T06:00:00.000,14.87,2024,September,261,14.889666666666667
877,2024-09-17T12:00:00.000,14.86,2024,September,261,14.888
878,2024-09-17T18:00:00.000,14.87,2024,September,261,14.886666666666667
879,2024-09-18T00:00:00.000,14.87,2024,September,262,14.885666666666667
880,2024-09-18T06:00:00.000,14.87,2024,September,262,14.884333333333334
881,2024-09-18T12:00:00.000,14.86,2024,September,262,14.882666666666667
882,2024-09-18T18:00:00.000,14.87,2024,September,262,14.881333333333334
883,2024-09-19T00:00:00.000,14.87,2024,September,263,14.880333333333333
884,2024-09-19T06:00:00.000,14.87,2024,September,263,14.879333333333333
885,2024-09-19T12:00:00.000,14.86,2024,September,263,14.877999999999998
886,2024-09-19T18:00:00.000,14.86,2024,September,263,14.876333333333333
887,2024-09-20T00:00:00.000,14.86,2024,September,264,14.875333333333336
888,2024-09-20T06:00:00.000,14.86,2024,September,264,14.873999999999999
889,2024-09-20T12:00:00.000,14.85,2024,September,264,14.872666666666667
890,2024-09-20T18:00:00.000,14.86,2024,September,264,14.871333333333332
891,2024-09-21T00:00:00.000,14.86,2024,September,265,14.870333333333331
892,2024-09-21T06:00:00.000,14.86,2024,September,265,14.869333333333334
893,2024-09-21T12:00:00.000,14.87,2024,September,265,14.869
894,2024-09-21T18:00:00.000,14.87,2024,September,265,14.868333333333334
895,2024-09-22T00:00:00.000,14.86,2024,September,266,14.868
896,2024-09-22T06:00:00.000,14.85,2024,September,266,14.866999999999999
897,2024-09-22T12:00:00.000,14.85,2024,September,266,14.866000000000001
898,2024-09-22T18:00:00.000,14.85,2024,September,266,14.864999999999998
899,2024-09-23T00:00:00.000,14.85,2024,September,267,14.864333333333333
900,2024-09-23T06:00:00.000,14.84,2024,September,267,14.863
901,2024-09-23T12:00:00.000,14.83,2024,September,267,14.861333333333333
902,2024-09-23T18:00:00.000,14.84,2024,September,267,14.859999999999998
903,2024-09-24T00:00:00.000,14.83,2024,September,268,14.858666666666666
904,2024-09-24T06:00:00.000,14.84,2024,September,268,14.857666666666665
905,2024-09-24T12:00:00.000,14.82,2024,September,268,14.856
906,2024-09-24T18:00:00.000,14.83,2024,September,268,14.854666666666667
907,2024-09-25T00:00:00.000,14.83,2024,September,269,14.853666666666667
908,2024-09-25T06:00:00.000,14.83,2024,September,269,14.852333333333332
909,2024-09-25T12:00:00.000,14.82,2024,September,269,14.850666666666665
910,2024-09-25T18:00:00.000,14.83,2024,September,269,14.849333333333332
911,2024-09-26T00:00:00.000,14.82,2024,September,270,14.847999999999997
912,2024-09-26T06:00:00.000,14.83,2024,September,270,14.846666666666668
913,2024-09-26T12:00:00.000,14.82,2024,September,270,14.845
914,2024-09-26T18:00:00.000,14.83,2024,September,270,14.843666666666667
915,2024-09-27T00:00:00.000,14.82,2024,September,271,14.842333333333332
916,2024-09-27T06:00:00.000,14.83,2024,September,271,14.841333333333333
917,2024-09-27T12:00:00.000,14.82,2024,September,271,14.84
918,2024-09-27T18:00:00.000,14.83,2024,September,271,14.839
919,2024-09-28T00:00:00.000,14.82,2024,September,272,14.838
920,2024-09-28T06:00:00.000,14.83,2024,September,272,14.836999999999998
921,2024-09-28T12:00:00.000,14.82,2024,September,272,14.835666666666667
922,2024-09-28T18:00:00.000,14.84,2024,September,272,14.835
923,2024-09-29T00:00:00.000,14.84,2024,September,273,14.834
924,2024-09-29T06:00:00.000,14.84,2024,September,273,14.833
925,2024-09-29T12:00:00.000,14.84,2024,September,273,14.832333333333333
926,2024-09-29T18:00:00.000,14.84,2024,September,273,14.832
927,2024-09-30T00:00:00.000,14.84,2024,September,274,14.831666666666667
928,2024-09-30T06:00:00.000,14.84,2024,September,274,14.831333333333335
929,2024-09-30T12:00:00.000,14.83,2024,September,274,14.830666666666668
930,2024-09-30T18:00:00.000,14.83,2024,September,274,14.830333333333334
931,2024-10-01T00:00:00.000,14.83,2024,October,275,14.830333333333332
932,2024-10-01T06:00:00.000,14.83,2024,October,275,14.830000000000002
933,2024-10-01T12:00:00.000,14.82,2024,October,275,14.829666666666668
934,2024-10-01T18:00:00.000,14.83,2024,October,275,14.829333333333333
935,2024-10-02T00:00:00.000,14.83,2024,October,276,14.829666666666666
936,2024-10-02T06:00:00.000,14.83,2024,October,276,14.829666666666668
937,2024-10-02T12:00:00.000,14.82,2024,October,276,14.829333333333333
938,2024-10-02T18:00:00.000,14.82,2024,October,276,14.829
939,2024-10-03T00:00:00.000,14.82,2024,October,277,14.829
940,2024-10-03T06:00:00.000,14.82,2024,October,277,14.828666666666667
941,2024-10-03T12:00:00.000,14.81,2024,October,277,14.828333333333335
942,2024-10-03T18:00:00.000,14.81,2024,October,277,14.827666666666666
943,2024-10-04T00:00:00.000,14.81,2024,October,278,14.827333333333334
944,2024-10-04T06:00:00.000,14.81,2024,October,278,14.826666666666666
945,2024-10-04T12:00:00.000,14.8,2024,October,278,14.826
946,2024-10-04T18:00:00.000,14.8,2024,October,278,14.825
947,2024-10-05T00:00:00.000,14.81,2024,October,279,14.824666666666667
948,2024-10-05T06:00:00.000,14.8,2024,October,279,14.823666666666666
949,2024-10-05T12:00:00.000,14.8,2024,October,279,14.823
950,2024-10-05T18:00:00.000,14.81,2024,October,279,14.822333333333335
951,2024-10-06T00:00:00.000,14.82,2024,October,280,14.822333333333335
952,2024-10-06T06:00:00.000,14.82,2024,October,280,14.821666666666665
953,2024-10-06T12:00:00.000,14.81,2024,October,280,14.820666666666666
954,2024-10-06T18:00:00.000,14.81,2024,October,280,14.819666666666667
955,2024-10-07T00:00:00.000,14.81,2024,October,281,14.818666666666667
956,2024-10-07T06:00:00.000,14.81,2024,October,281,14.817666666666666
957,2024-10-07T12:00:00.000,14.8,2024,October,281,14.816333333333334
958,2024-10-07T18:00:00.000,14.81,2024,October,281,14.815333333333333
959,2024-10-08T00:00:00.000,14.8,2024,October,282,14.814333333333334
960,2024-10-08T06:00:00.000,14.8,2024,October,282,14.813333333333334
961,2024-10-08T12:00:00.000,14.8,2024,October,282,14.812333333333335
962,2024-10-08T18:00:00.000,14.8,2024,October,282,14.811333333333332
963,2024-10-09T00:00:00.000,14.8,2024,October,283,14.810666666666666
964,2024-10-09T06:00:00.000,14.8,2024,October,283,14.809666666666667
965,2024-10-09T12:00:00.000,14.79,2024,October,283,14.808333333333335
966,2024-10-09T18:00:00.000,14.79,2024,October,283,14.806999999999999
967,2024-10-10T00:00:00.000,14.79,2024,October,284,14.806000000000001
968,2024-10-10T06:00:00.000,14.79,2024,October,284,14.805
969,2024-10-10T12:00:00.000,14.8,2024,October,284,14.804333333333334
970,2024-10-10T18:00:00.000,14.8,2024,October,284,14.803666666666667
971,2024-10-11T00:00:00.000,14.8,2024,October,285,14.803333333333335
972,2024-10-11T06:00:00.000,14.79,2024,October,285,14.802666666666669
973,2024-10-11T12:00:00.000,14.81,2024,October,285,14.802666666666669
974,2024-10-11T18:00:00.000,14.83,2024,October,285,14.803333333333335
975,2024-10-12T00:00:00.000,14.83,2024,October,286,14.804333333333334
976,2024-10-12T06:00:00.000,14.83,2024,October,286,14.805333333333332
977,2024-10-12T12:00:00.000,14.84,2024,October,286,14.806333333333333
978,2024-10-12T18:00:00.000,14.87,2024,October,286,14.808666666666669
979,2024-10-13T00:00:00.000,14.86,2024,October,287,14.810666666666666
980,2024-10-13T06:00:00.000,14.87,2024,October,287,14.812666666666667
981,2024-10-13T12:00:00.000,14.86,2024,October,287,14.814
982,2024-10-13T18:00:00.000,14.88,2024,October,287,14.816
983,2024-10-14T00:00:00.000,14.89,2024,October,288,14.818666666666667
984,2024-10-14T06:00:00.000,14.89,2024,October,288,14.821333333333335
985,2024-10-14T12:00:00.000,14.88,2024,October,288,14.823666666666668
986,2024-10-14T18:00:00.000,14.89,2024,October,288,14.826333333333334
987,2024-10-15T00:00:00.000,14.88,2024,October,289,14.829
988,2024-10-15T06:00:00.000,14.89,2024,October,289,14.831666666666667
989,2024-10-15T12:00:00.000,14.9,2024,October,289,14.835
990,2024-10-15T18:00:00.000,14.9,2024,October,289,14.838333333333333
991,2024-10-16T00:00:00.000,14.9,2024,October,290,14.841666666666667
992,2024-10-16T06:00:00.000,14.909,2024,October,290,14.845300000000002
993,2024-10-16T12:00:00.000,14.909,2024,October,290,14.848933333333333
994,2024-10-16T18:00:00.000,14.909,2024,October,290,14.852566666666666
995,2024-10-17T00:00:00.000,14.951,2024,October,291,14.857933333333333
996,2024-10-17T06:00:00.000,14.951,2024,October,291,14.8633
997,2024-10-17T12:00:00.000,14.941,2024,October,291,14.868333333333334
998,2024-10-17T18:00:00.000,14.941,2024,October,291,14.873366666666668
999,2024-10-18T00:00:00.000,14.97,2024,October,292,14.879033333333334
1000,2024-10-18T06:00:00.000,14.97,2024,October,292,14.8847
1001,2024-10-18T12:00:00.000,14.97,2024,October,292,14.890366666666667
1002,2024-10-18T18:00:00.000,14.97,2024,October,292,14.896366666666665
1003,2024-10-19T00:00:00.000,14.97,2024,October,293,14.901700000000002
1004,2024-10-19T06:00:00.000,14.96,2024,October,293,14.906033333333333
1005,2024-10-19T12:00:00.000,14.96,2024,October,293,14.910366666666668
1006,2024-10-19T18:00:00.000,14.96,2024,October,293,14.914700000000002
1007,2024-10-20T00:00:00.000,14.96,2024,October,294,14.9187
1008,2024-10-20T06:00:00.000,14.96,2024,October,294,14.9217
1009,2024-10-20T12:00:00.000,14.96,2024,October,294,14.925033333333335
1010,2024-10-20T18:00:00.000,14.96,2024,October,294,14.928033333333335
1011,2024-10-21T00:00:00.000,14.96,2024,October,295,14.931366666666667
1012,2024-10-21T06:00:00.000,14.96,2024,October,295,14.934033333333334
1013,2024-10-21T12:00:00.000,14.95,2024,October,295,14.936033333333334
1014,2024-10-21T18:00:00.000,14.96,2024,October,295,14.938366666666667
1015,2024-10-22T00:00:00.000,14.95,2024,October,296,14.9407
1016,2024-10-22T06:00:00.000,14.95,2024,October,296,14.9427
1017,2024-10-22T12:00:00.000,14.96,2024,October,296,14.945366666666668
1018,2024-10-22T18:00:00.000,14.95,2024,October,296,14.94736666666667
1019,2024-10-23T00:00:00.000,14.96,2024,October,297,14.949366666666666
1020,2024-10-23T06:00:00.000,14.95,2024,October,297,14.951033333333333
1021,2024-10-23T12:00:00.000,14.96,2024,October,297,14.953033333333334
1022,2024-10-23T18:00:00.000,14.96,2024,October,297,14.954733333333333
1023,2024-10-24T00:00:00.000,14.97,2024,October,298,14.956766666666669
1024,2024-10-24T06:00:00.000,14.96,2024,October,298,14.958466666666668
1025,2024-10-24T12:00:00.000,14.98,2024,October,298,14.959433333333333
1026,2024-10-24T18:00:00.000,14.97,2024,October,298,14.960066666666668
1027,2024-10-25T00:00:00.000,14.97,2024,October,299,14.961033333333335
1028,2024-10-25T06:00:00.000,14.96,2024,October,299,14.961666666666668
1029,2024-10-25T12:00:00.000,14.98,2024,October,299,14.962
1030,2024-10-25T18:00:00.000,14.97,2024,October,299,14.962
1031,2024-10-26T00:00:00.000,14.98,2024,October,300,14.962333333333333
1032,2024-10-26T06:00:00.000,14.97,2024,October,300,14.962333333333335
1033,2024-10-26T12:00:00.000,14.98,2024,October,300,14.962666666666667
1034,2024-10-26T18:00:00.000,14.97,2024,October,300,14.963000000000001
1035,2024-10-27T00:00:00.000,14.98,2024,October,301,14.963666666666665
1036,2024-10-27T06:00:00.000,14.98,2024,October,301,14.964333333333334
1037,2024-10-27T12:00:00.000,14.99,2024,October,301,14.965333333333335
1038,2024-10-27T18:00:00.000,14.98,2024,October,301,14.966000000000001
1039,2024-10-28T00:00:00.000,14.98,2024,October,302,14.966666666666667
1040,2024-10-28T06:00:00.000,14.98,2024,October,302,14.967333333333332
1041,2024-10-28T12:00:00.000,14.99,2024,October,302,14.968333333333334
1042,2024-10-28T18:00:00.000,14.98,2024,October,302,14.969000000000001
1043,2024-10-29T00:00:00.000,14.98,2024,October,303,14.97
1044,2024-10-29T06:00:00.000,14.98,2024,October,303,14.970666666666666
1045,2024-10-29T12:00:00.000,14.99,2024,October,303,14.972000000000001
1046,2024-10-29T18:00:00.000,14.99,2024,October,303,14.973333333333334
1047,2024-10-30T00:00:00.000,14.99,2024,October,304,14.974333333333334
1048,2024-10-30T06:00:00.000,14.99,2024,October,304,14.975666666666665
1049,2024-10-30T12:00:00.000,14.99,2024,October,304,14.976666666666667
1050,2024-10-30T18:00:00.000,14.99,2024,October,304,14.978000000000002
1051,2024-10-31T00:00:00.000,14.98,2024,October,305,14.978666666666667
1052,2024-10-31T06:00:00.000,14.99,2024,October,305,14.979666666666668
1053,2024-10-31T12:00:00.000,14.99,2024,October,305,14.980333333333332
1054,2024-10-31T18:00:00.000,15.02,2024,October,305,14.982333333333335
1055,2024-11-01T00:00:00.000,15.02,2024,November,306,14.983666666666666
1056,2024-11-01T06:00:00.000,15.02,2024,November,306,14.985333333333333
1057,2024-11-01T12:00:00.000,15.02,2024,November,306,14.987
1058,2024-11-01T18:00:00.000,15.02,2024,November,306,14.989
1059,2024-11-02T00:00:00.000,15.03,2024,November,307,14.990666666666666
1060,2024-11-02T06:00:00.000,15.03,2024,November,307,14.992666666666668
1061,2024-11-02T12:00:00.000,15.04,2024,November,307,14.994666666666667
1062,2024-11-02T18:00:00.000,15.03,2024,November,307,14.996666666666666
1063,2024-11-03T00:00:00.000,15.03,2024,November,308,14.998333333333333
1064,2024-11-03T06:00:00.000,15.02,2024,November,308,15
1065,2024-11-03T12:00:00.000,15.02,2024,November,308,15.001333333333333
1066,2024-11-03T18:00:00.000,15.01,2024,November,308,15.002333333333333
1067,2024-11-04T00:00:00.000,15.02,2024,November,309,15.003333333333334
1068,2024-11-04T06:00:00.000,15,2024,November,309,15.004
1069,2024-11-04T12:00:00.000,15,2024,November,309,15.004666666666669
1070,2024-11-04T18:00:00.000,15,2024,November,309,15.005333333333335
1071,2024-11-05T00:00:00.000,15,2024,November,310,15.005666666666666
1072,2024-11-05T06:00:00.000,15,2024,November,310,15.006333333333334
1073,2024-11-05T12:00:00.000,15.01,2024,November,310,15.007333333333333
1074,2024-11-05T18:00:00.000,15.01,2024,November,310,15.008333333333333
1075,2024-11-06T00:00:00.000,15.04,2024,November,311,15.009999999999998
1076,2024-11-06T06:00:00.000,15.04,2024,November,311,15.011666666666665
1077,2024-11-06T12:00:00.000,15.05,2024,November,311,15.013666666666667
1078,2024-11-06T18:00:00.000,15.04,2024,November,311,15.015333333333334
1079,2024-11-07T00:00:00.000,15.05,2024,November,312,15.017333333333333
1080,2024-11-07T06:00:00.000,15.05,2024,November,312,15.019333333333332
1081,2024-11-07T12:00:00.000,15.06,2024,November,312,15.021999999999998
1082,2024-11-07T18:00:00.000,15.06,2024,November,312,15.024333333333333
1083,2024-11-08T00:00:00.000,15.07,2024,November,313,15.027
1084,2024-11-08T06:00:00.000,15.06,2024,November,313,15.028333333333332
1085,2024-11-08T12:00:00.000,15.08,2024,November,313,15.030333333333333
1086,2024-11-08T18:00:00.000,15.07,2024,November,313,15.032000000000002
1087,2024-11-09T00:00:00.000,15.08,2024,November,314,15.033999999999999
1088,2024-11-09T06:00:00.000,15.07,2024,November,314,15.035666666666666
1089,2024-11-09T12:00:00.000,15.03,2024,November,314,15.035666666666668
1090,2024-11-09T18:00:00.000,15.03,2024,November,314,15.035666666666666
1091,2024-11-10T00:00:00.000,15.03,2024,November,315,15.035333333333332
1092,2024-11-10T06:00:00.000,15.04,2024,November,315,15.035666666666666
1093,2024-11-10T12:00:00.000,15.03,2024,November,315,15.035666666666668
1094,2024-11-10T18:00:00.000,15.04,2024,November,315,15.036333333333333
1095,2024-11-11T00:00:00.000,15.06,2024,November,316,15.037666666666667
1096,2024-11-11T06:00:00.000,15.06,2024,November,316,15.039333333333333
1097,2024-11-11T12:00:00.000,15.06,2024,November,316,15.040666666666665
1098,2024-11-11T18:00:00.000,15.09,2024,November,316,15.043666666666665
1099,2024-11-12T00:00:00.000,15.1,2024,November,317,15.046999999999999
1100,2024-11-12T06:00:00.000,15.1,2024,November,317,15.050333333333333
1101,2024-11-12T12:00:00.000,15.1,2024,November,317,15.053666666666665
1102,2024-11-12T18:00:00.000,15.1,2024,November,317,15.056999999999999
1103,2024-11-13T00:00:00.000,15.1,2024,November,318,15.059999999999999
1104,2024-11-13T06:00:00.000,15.1,2024,November,318,15.062999999999999
1105,2024-11-13T12:00:00.000,15.09,2024,November,318,15.06466666666667
1106,2024-11-13T18:00:00.000,15.08,2024,November,318,15.066
1107,2024-11-14T00:00:00.000,15.08,2024,November,319,15.067
1108,2024-11-14T06:00:00.000,15.08,2024,November,319,15.068333333333332
1109,2024-11-14T12:00:00.000,15.08,2024,November,319,15.069333333333335
1110,2024-11-14T18:00:00.000,15.09,2024,November,319,15.070666666666666
1111,2024-11-15T00:00:00.000,15.09,2024,November,320,15.071666666666665
1112,2024-11-15T06:00:00.000,15.09,2024,November,320,15.072666666666667
1113,2024-11-15T12:00:00.000,15.09,2024,November,320,15.073333333333332
1114,2024-11-15T18:00:00.000,15.08,2024,November,320,15.074000000000002
1115,2024-11-16T00:00:00.000,15.08,2024,November,321,15.074
1116,2024-11-16T06:00:00.000,15.08,2024,November,321,15.074333333333332
1117,2024-11-16T12:00:00.000,15.07,2024,November,321,15.074
1118,2024-11-16T18:00:00.000,15.07,2024,November,321,15.074
1119,2024-11-17T00:00:00.000,15.08,2024,November,322,15.075666666666667
1120,2024-11-17T06:00:00.000,15.05,2024,November,322,15.076333333333334
1121,2024-11-17T12:00:00.000,15.06,2024,November,322,15.077333333333335
1122,2024-11-17T18:00:00.000,15.05,2024,November,322,15.077666666666666
1123,2024-11-18T00:00:00.000,15.06,2024,November,323,15.078666666666665
1124,2024-11-18T06:00:00.000,15.06,2024,November,323,15.079333333333333
1125,2024-11-18T12:00:00.000,15.06,2024,November,323,15.079333333333333
1126,2024-11-18T18:00:00.000,15.08,2024,November,323,15.080000000000002
1127,2024-11-19T00:00:00.000,15.07,2024,November,324,15.080333333333334
1128,2024-11-19T06:00:00.000,15.08,2024,November,324,15.080000000000002
1129,2024-11-19T12:00:00.000,15.08,2024,November,324,15.079333333333333
1130,2024-11-19T18:00:00.000,15.08,2024,November,324,15.078666666666667
1131,2024-11-20T00:00:00.000,15.08,2024,November,325,15.078000000000001
1132,2024-11-20T06:00:00.000,15.08,2024,November,325,15.077333333333334
1133,2024-11-20T12:00:00.000,15.09,2024,November,325,15.077000000000002
1134,2024-11-20T18:00:00.000,15.09,2024,November,325,15.076666666666666
1135,2024-11-21T00:00:00.000,15.09,2024,November,326,15.076666666666666
1136,2024-11-21T06:00:00.000,15.08,2024,November,326,15.076666666666666
1137,2024-11-21T12:00:00.000,15.09,2024,November,326,15.077
1138,2024-11-21T18:00:00.000,15.12,2024,November,326,15.078333333333335
1139,2024-11-22T00:00:00.000,15.13,2024,November,327,15.08
1140,2024-11-22T06:00:00.000,15.12,2024,November,327,15.081
1141,2024-11-22T12:00:00.000,15.13,2024,November,327,15.082333333333334
1142,2024-11-22T18:00:00.000,15.13,2024,November,327,15.083666666666666
1143,2024-11-23T00:00:00.000,15.13,2024,November,328,15.085
1144,2024-11-23T06:00:00.000,15.14,2024,November,328,15.087
1145,2024-11-23T12:00:00.000,15.15,2024,November,328,15.089333333333334
1146,2024-11-23T18:00:00.000,15.14,2024,November,328,15.091333333333333
1147,2024-11-24T00:00:00.000,15.15,2024,November,329,15.094000000000001
1148,2024-11-24T06:00:00.000,15.14,2024,November,329,15.096333333333336
1149,2024-11-24T12:00:00.000,15.15,2024,November,329,15.098666666666666
1150,2024-11-24T18:00:00.000,15.15,2024,November,329,15.102
1151,2024-11-25T00:00:00.000,15.15,2024,November,330,15.104999999999999
1152,2024-11-25T06:00:00.000,15.15,2024,November,330,15.108333333333333
1153,2024-11-25T12:00:00.000,15.14,2024,November,330,15.111
1154,2024-11-25T18:00:00.000,15.12,2024,November,330,15.113000000000001
1155,2024-11-26T00:00:00.000,15.12,2024,November,331,15.115000000000002
1156,2024-11-26T06:00:00.000,15.12,2024,November,331,15.116333333333332
1157,2024-11-26T12:00:00.000,15.12,2024,November,331,15.117999999999999
1158,2024-11-26T18:00:00.000,15.12,2024,November,331,15.119333333333334
1159,2024-11-27T00:00:00.000,15.11,2024,November,332,15.120333333333333
1160,2024-11-27T06:00:00.000,15.11,2024,November,332,15.121333333333332
1161,2024-11-27T12:00:00.000,15.12,2024,November,332,15.122666666666667
1162,2024-11-27T18:00:00.000,15.12,2024,November,332,15.124
1163,2024-11-28T00:00:00.000,15.11,2024,November,333,15.124666666666664
1164,2024-11-28T06:00:00.000,15.11,2024,November,333,15.125333333333334
1165,2024-11-28T12:00:00.000,15.12,2024,November,333,15.126333333333333
1166,2024-11-28T18:00:00.000,15.12,2024,November,333,15.127666666666666
1167,2024-11-29T00:00:00.000,15.13,2024,November,334,15.129
1168,2024-11-29T06:00:00.000,15.13,2024,November,334,15.129333333333333
1169,2024-11-29T12:00:00.000,15.13,2024,November,334,15.129333333333333
1170,2024-11-29T18:00:00.000,15.13,2024,November,334,15.129666666666667
1171,2024-11-30T00:00:00.000,15.13,2024,November,335,15.129666666666667
1172,2024-11-30T06:00:00.000,15.13,2024,November,335,15.129666666666667
1173,2024-11-30T12:00:00.000,15.14,2024,November,335,15.13
1174,2024-11-30T18:00:00.000,15.13,2024,November,335,15.129666666666667
1175,2024-12-01T00:00:00.000,15.13,2024,December,336,15.129
1176,2024-12-01T06:00:00.000,15.12,2024,December,336,15.128333333333334
1177,2024-12-01T12:00:00.000,15.11,2024,December,336,15.127
1178,2024-12-01T18:00:00.000,15.11,2024,December,336,15.126
1179,2024-12-02T00:00:00.000,15.11,2024,December,337,15.124666666666666
1180,2024-12-02T06:00:00.000,15.11,2024,December,337,15.123333333333333
1181,2024-12-02T12:00:00.000,15.1,2024,December,337,15.121666666666666
1182,2024-12-02T18:00:00.000,15.09,2024,December,337,15.119666666666667
1183,2024-12-03T00:00:00.000,15.09,2024,December,338,15.117999999999999
1184,2024-12-03T06:00:00.000,15.09,2024,December,338,15.116999999999999
